239,45,4,3,Unfurnished,"Batla House, Okhla",1,5500000,Ready_to_move,New_Property,house
240,3510,4,4,Semi-Furnished,"Friends Colony West, New Friends Colony",2,45000000,Ready_to_move,Resale,house
241,4500,4,4,Semi-Furnished,New Friends Colony,2,60000000,Ready_to_move,New_Property,house
242,1800,4,4,Semi-Furnished,New Friends Colony,2,65000000,Ready_to_move,New_Property,house
243,6000,5,5,Semi-Furnished,"Maharani Bagh, New Friends Colony",9,220000000,Ready_to_move,New_Property,house
244,4300,4,4,Unfurnished,"New Friends Colony carpet area 4300 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold hurry up... dont waste time any where, It is best deal in your pocket budget.well maintained second floor with terrace garden plus 2 additional room on terrace up for sale in new friends colony.the property has 4 king sized bedroom attached bathroom with roof top shower with Jacuzzi. It has 3 big balconies with wonderful outer view. It has modular kitchen with new fittings. It has servant quarter pooja room study room store room etc. It has drawing & dining. It has 2 car parking with gated society. It has 247 hours water supply with full power backup. It is in amazing location. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",2,60000000,Ready_to_move,Resale,house
245,1700,3,3,Semi-Furnished,"Friends Colony East, New Friends Colony",2,38500000,Ready_to_move,New_Property,house
246,2500,3,3,Semi-Furnished,"Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,flat
247,4500,4,4,Semi-Furnished,New Friends Colony,2,75000000,Ready_to_move,New_Property,house
248,2450,4,4,Furnished,"Friends Colony West, New Friends Colony",2,70000000,Ready_to_move,New_Property,house
249,10350,4,7,Semi-Furnished,"Maharani Bagh, New Friends Colony",3,160000000,Ready_to_move,New_Property,flat
250,4800,3,4,Semi-Furnished,"Maharani Bagh, New Friends Colony",1,85000000,Ready_to_move,Resale,house
251,1600,3,3,Semi-Furnished,New Friends Colony,2,40000000,Ready_to_move,Resale,flat
252,3500,4,4,Unfurnished,New Friends Colony,2,90000000,Ready_to_move,Resale,house
253,2100,4,5,Semi-Furnished,New Friends Colony,2,56000000,Ready_to_move,New_Property,house
254,4200,5,5,Semi-Furnished,"Friends Colony East, New Friends Colony",2,135500000,Ready_to_move,New_Property,house
255,1500,3,3,Semi-Furnished,New Friends Colony,2,60000000,Ready_to_move,New_Property,house
256,8150,4,5,Unfurnished,"Maharani Bagh, New Friends Colony",4,170000000,Ready_to_move,New_Property,house
257,2200,4,4,Semi-Furnished,"Kalindi Colony, Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,house
258,3500,4,5,Semi-Furnished,New Friends Colony,2,58000000,Ready_to_move,New_Property,house
259,2070,3,3,Semi-Furnished,"Friends Colony East, New Friends Colony",2,37500000,Ready_to_move,New_Property,house
260,3500,3,3,Unfurnished,"Maharani Bagh, New Friends Colony",1,45000000,Ready_to_move,Resale,house
261,2000,4,4,Semi-Furnished,New Friends Colony,3,70000000,Ready_to_move,New_Property,house
262,2800,6,4,Semi-Furnished,"Taimoor Enclave, New Friends Colony carpet area 2800 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park society Taimoor Enclave car parking 2 Covered, 1 Open bathroom 4 balcony 2 ownership Freehold Two floor of the house is available for sale SECOND AND THIRD FLOOR EXTRA made, provision for LIFT can be provided by the OWNER .DDA FLATS of TAIMOOR ENCLAVE, NEAR GURUDWARA, NEW FRIENDS COLONY, SOUTH DELHI , HOUSE IS ON THE SECOND FLOOR have 3 bed room and 2 wash room and and same on the Third Floor, URGENT SALE, BROKER EXCUSE. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes 100+ Buyers Served",2,29500000,Ready_to_move,Resale,flat
263,2550,4,4,Unfurnished,New Friends Colony,1,60000000,Ready_to_move,Resale,house
264,4500,4,4,Semi-Furnished,New Friends Colony,2,70000000,Ready_to_move,Resale,house
265,1400,3,3,Semi-Furnished,New Friends Colony,2,50000000,Ready_to_move,New_Property,house
266,2800,4,5,Semi-Furnished,New Friends Colony,2,75000000,Ready_to_move,New_Property,house
267,2700,4,4,Semi-Furnished,"New Friends Colony Floors, New Friends Colony",2,52500000,Ready_to_move,New_Property,house
268,4500,4,4,Semi-Furnished,New Friends Colony,2,55000000,Ready_to_move,Resale,house
269,7200,4,4,Semi-Furnished,"Maharani Bagh, New Friends Colony",2,120000000,Ready_to_move,Resale,house
270,2799,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",,65000000,Ready_to_move,New_Property,house
271,2650,4,4,Unfurnished,"Kailash Colony, Greater Kailash",2,75000000,Ready_to_move,New_Property,house
272,2200,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,47500000,Ready_to_move,New_Property,house
273,3500,5,5,Semi-Furnished,"Kailash Colony, Greater Kailash",1,70000000,Ready_to_move,New_Property,house
274,2200,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,47500000,Ready_to_move,New_Property,house
275,2200,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",1,40000000,Ready_to_move,New_Property,house
276,3500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",3,85000000,Ready_to_move,New_Property,house
277,1440,3,3,Semi-Furnished,"Kailash Colony, Greater Kailash",3,26000000,Ready_to_move,New_Property,house
278,3150,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",3,35000000,Ready_to_move,Resale,house
279,900,2,2,Semi-Furnished,"Kailash Colony, Greater Kailash",3,20000000,Ready_to_move,Resale,house
280,3690,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",3,79000000,Almost_ready,New_Property,house
281,1200,3,2,Semi-Furnished,"Kailash Colony, Greater Kailash",3,17000000,Ready_to_move,Resale,house
282,4500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,47500000,Ready_to_move,Resale,house
283,2799,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,43000000,Ready_to_move,New_Property,house
284,1350,3,3,Unfurnished,"Kailash Colony, Greater Kailash",1,26000000,Ready_to_move,New_Property,house
285,1200,3,3,Unfurnished,"Kailash Colony, Greater Kailash",1,25000000,Ready_to_move,New_Property,house
286,2177,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",2,51000000,Ready_to_move,New_Property,house
287,1500,3,3,Semi-Furnished,"Kailash Colony, Greater Kailash",2,40000000,Ready_to_move,New_Property,house
288,1600,3,3,Unfurnished,"Kailash Colony, Greater Kailash",1,22500000,Ready_to_move,Resale,house
289,4500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",1,70000000,Ready_to_move,New_Property,house
290,2150,4,4,Unfurnished,"Kailash Colony, Greater Kailash",2,45000000,Ready_to_move,New_Property,house
291,2107,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,51100000,Ready_to_move,New_Property,flat
292,1150,3,3,Semi-Furnished,"Kailash Colony, Greater Kailash",1,25500000,Ready_to_move,New_Property,house
293,1240,3,3,Unfurnished,"Kailash Colony, Greater Kailash",2,26500000,Ready_to_move,New_Property,house
294,1000,2,2,Unfurnished,"Kailash Colony, Greater Kailash",1,15000000,Ready_to_move,Resale,house
295,4500,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,55000000,Ready_to_move,Resale,house
296,1150,3,3,Semi-Furnished,"Kailash Colony, Greater Kailash",2,26000000,Ready_to_move,New_Property,house
297,2000,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,38000000,Ready_to_move,Resale,house
298,4500,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",2,72500000,Ready_to_move,Resale,house
299,3000,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",4,65000000,Ready_to_move,New_Property,house
300,700,2,2,Unfurnished,"Ram Nagar, Shahdara",,4600000,Ready_to_move,New_Property,house
301,750,2,2,Semi-Furnished,"Jyoti Nagar West, Shahdara",,9200000,Ready_to_move,Resale,house
302,1350,4,3,Unfurnished,"Hans flats, Vishwas Nagar, Shahdara",2,9500000,Ready_to_move,Resale,flat
303,900,2,2,Semi-Furnished,"Naveen Shahdara, Shahdara",1,4500000,Ready_to_move,Resale,house
304,970,3,2,Semi-Furnished,"Balbir Nagar, Shahdara",1,6500000,Ready_to_move,Resale,house
305,1000,3,2,Furnished,"Rohitash Nagar East, Shahdara",1,5650000,Ready_to_move,Resale,house
306,1425,3,3,Semi-Furnished,"Naveen Shahdara, Shahdara",1,9300000,Ready_to_move,Resale,house
307,440,2,2,Unfurnished,Shahdara,1,2700000,Ready_to_move,Resale,flat
308,1017,2,2,Furnished,"Vishwas Nagar, Shahdara",1,6500000,Ready_to_move,New_Property,house
309,650,2,2,Semi-Furnished,"DDA RPS Flats, Mansarowar Park, Shahdara",1,5800000,Ready_to_move,Resale,flat
310,950,3,2,Semi-Furnished,Shahdara,1,5500000,Ready_to_move,Resale,flat
311,810,3,2,Semi-Furnished,"Yamuna Vihar, Shahdara",1,6000000,Ready_to_move,Resale,house
312,750,2,2,Unfurnished,"Balbir Nagar, Shahdara",1,4500000,Ready_to_move,Resale,house
313,990,2,2,Semi-Furnished,Shahdara,2,4100000,Ready_to_move,Resale,house
314,800,3,2,Semi-Furnished,"Ram Nagar, Shahdara",2,3800000,Ready_to_move,Resale,house
315,675,2,1,Unfurnished,Shahdara,1,3300000,Ready_to_move,Resale,flat
316,558,2,1,Unfurnished,"Rohtash Nagar, Shahdara",1,2900000,Ready_to_move,New_Property,house
317,445,2,1,Unfurnished,"Ram Nagar Extension, Shahdara",1,2000000,Ready_to_move,Resale,house
318,360,2,1,Unfurnished,"Maujpur, Shahdara",1,1550000,Ready_to_move,New_Property,house
319,1350,4,3,Semi-Furnished,"Mansarowar Park, Shahdara",1,11300000,Ready_to_move,New_Property,house
320,850,3,2,Semi-Furnished,"Gorakh Park West, Shahdara",1,4500000,Ready_to_move,Resale,house
321,846,2,1,Unfurnished,"Shivnam flat, Shahdara",1,3300000,Ready_to_move,New_Property,flat
322,1300,4,3,Furnished,"Mansarowar Park, Shahdara",1,11500000,Ready_to_move,New_Property,house
323,900,3,2,Semi-Furnished,"Ram Nagar Extension, Shahdara",1,6000000,Almost_ready,New_Property,house
324,1050,3,2,Semi-Furnished,"Hans flats, Vishwas Nagar, Shahdara",1,9000000,Ready_to_move,Resale,flat
325,850,2,2,Furnished,"Jyoti Colony, Shahdara",1,4500000,Ready_to_move,Resale,house
326,1650,4,3,Furnished,Shahdara,1,14000000,Almost_ready,New_Property,flat
327,1150,2,2,Semi-Furnished,"Ahinsha Vatika, Ram Nagar, Shahdara",1,7300000,Ready_to_move,Resale,flat
328,495.1394,1,1,Furnished,Shahdara,1,1900000,Ready_to_move,Resale,house
329,1053,3,2,Furnished,"Naveen Shahdara, Shahdara",4,7000000,Ready_to_move,Resale,house
330,810,3,2,Semi-Furnished,"Yamuna Vihar, Shahdara",1,6000000,Ready_to_move,Resale,house
331,750,1,2,Semi-Furnished,"Yamuna Vihar, Shahdara",1,6400000,Ready_to_move,Resale,house
332,540,2,1,Furnished,"Yamuna Vihar, Shahdara",1,2700000,Ready_to_move,New_Property,flat
333,747,2,2,Furnished,"Yamuna Vihar, Shahdara",1,6500000,Ready_to_move,Resale,house
334,720,2,1,Unfurnished,"Yamuna Vihar, Shahdara",1,4000000,Ready_to_move,Resale,house
335,376.7365,1,1,Semi-Furnished,"Yamuna Vihar, Shahdara",1,3000000,Ready_to_move,New_Property,flat
336,1125,2,2,Unfurnished,"Yamuna Vihar, Shahdara",1,5000000,Ready_to_move,Resale,house
337,713,2,2,Semi-Furnished,"Yamuna Vihar, Shahdara",1,6000000,Ready_to_move,New_Property,house
338,360,1,1,Unfurnished,"Yamuna Vihar, Shahdara",1,2500000,Ready_to_move,Resale,house
339,900,2,2,Semi-Furnished,"Yamuna Vihar, Shahdara",1,6500000,Ready_to_move,Resale,flat
340,713,3,1,Unfurnished,"Yamuna Vihar, Shahdara",1,8000000,Ready_to_move,Resale,flat
341,504,2,1,Furnished,"Yamuna Vihar, Shahdara",1,2700000,Ready_to_move,Resale,house
342,70,1,2,Unfurnished,"Yamuna Vihar, Shahdara",1,4500000,Ready_to_move,Resale,flat
343,850,3,2,Furnished,"Yamuna Vihar, Shahdara",1,5700000,Ready_to_move,Resale,house
344,2430,4,3,Furnished,"Yamuna Vihar, Shahdara",1,25000000,Ready_to_move,Resale,house
345,2475,3,3,Furnished,"Yamuna Vihar, Shahdara",1,70000000,Ready_to_move,Resale,house
346,2970,7,4,Furnished,"Yamuna Vihar, Shahdara",1,26500000,Ready_to_move,Resale,house
347,2250,3,2,Furnished,"Yamuna Vihar, Shahdara",1,18500000,Ready_to_move,Resale,house
348,1500,5,3,Furnished,"Yamuna Vihar, Shahdara",1,30000000,Ready_to_move,Resale,house
349,1512,2,2,Furnished,"Yamuna Vihar, Shahdara",1,22000000,Ready_to_move,Resale,house
350,400,2,2,Furnished,"mind. The space is airy, is well located and can be easily customized as per the needs. Prime facilities are easily accessible from this place with Government Girls Senior Secondary School No 2 (0 km ). Other key neighbourhood are B Block Market (0 km ). read more Contact Owner View Phone No. Share Feedback Owner vinod kumar",1,9000000,Ready_to_move,Resale,house
351,2160,3,3,Furnished,"Yamuna Vihar, Shahdara",1,65000000,Ready_to_move,Resale,house
352,630,3,2,Furnished,"Yamuna Vihar, Shahdara",1,22500000,Ready_to_move,Resale,house
353,324,6,3,Furnished,"Yamuna Vihar, Shahdara",1,8700000,Ready_to_move,Resale,house
354,720,6,5,Furnished,"Yamuna Vihar, Shahdara",1,22000000,Ready_to_move,Resale,house
355,675,4,2,Furnished,"Yamuna Vihar, Shahdara",2,18500000,Ready_to_move,Resale,house
356,700,2,1,Furnished,"Yamuna Vihar, Shahdara",2,16000000,Ready_to_move,New_Property,house
357,675,4,3,Furnished,"Yamuna Vihar, Shahdara",2,16000000,Ready_to_move,Resale,house
358,720,4,2,Furnished,"Yamuna Vihar, Shahdara",2,9000000,Ready_to_move,Resale,house
359,850,2,2,Furnished,"Jyoti Colony, Shahdara",1,4500000,Ready_to_move,Resale,house
360,801,3,2,Semi-Furnished,Laxmi Nagar,1,6000000,Ready_to_move,New_Property,house
361,450,1,2,Unfurnished,Laxmi Nagar,1,2700000,Ready_to_move,Resale,house
362,1000,3,2,Unfurnished,Laxmi Nagar,1,6500000,Ready_to_move,Resale,flat
363,990,3,2,Unfurnished,Laxmi Nagar,1,4000000,Ready_to_move,Resale,flat
364,420,2,1,Semi-Furnished,Laxmi Nagar,1,2600000,Ready_to_move,New_Property,house
365,450,2,1,Semi-Furnished,Laxmi Nagar,1,3500000,Ready_to_move,Resale,house
366,1000,2,2,Unfurnished,Laxmi Nagar,1,7500000,Ready_to_move,Resale,flat
367,900,3,2,Semi-Furnished,Laxmi Nagar,1,7000000,Ready_to_move,Resale,house
368,800,3,2,Semi-Furnished,Laxmi Nagar,1,4500000,Ready_to_move,New_Property,house
369,720,3,3,Semi-Furnished,Laxmi Nagar,2,5500000,Ready_to_move,Resale,house
370,450,2,1,Semi-Furnished,Laxmi Nagar,2,2700000,Ready_to_move,New_Property,house
371,675,2,2,Furnished,Laxmi Nagar,2,2400000,Ready_to_move,Resale,house
372,1700,4,3,Unfurnished,Laxmi Nagar,2,11500000,Ready_to_move,New_Property,house
373,550,2,2,Unfurnished,"Guru Angad Nagar West, Laxmi Nagar",2,3600000,Ready_to_move,New_Property,house
374,387,1,2,Unfurnished,"Guru Angad Nagar West, Laxmi Nagar",2,1700000,Ready_to_move,New_Property,house
375,450,2,1,Unfurnished,"Lalita Park, Laxmi Nagar",2,2500000,Ready_to_move,Resale,flat
376,900,4,2,Furnished,Laxmi Nagar,1,6600000,Ready_to_move,Resale,house
377,500,2,1,Semi-Furnished,Laxmi Nagar,1,3700000,Ready_to_move,Resale,house
378,441,2,1,Unfurnished,"Krishan Kunj, Laxmi Nagar",1,3500000,Ready_to_move,Resale,flat
379,800,3,2,Semi-Furnished,"Lalita Park, Laxmi Nagar",1,5400000,Ready_to_move,Resale,house
380,450,2,2,Semi-Furnished,"Laxmi Nagar super area 450 sqft status Ready to Move floor 3 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property East Facing Property This Builder Floor Apartment at 3rd faces East & overlooks Main Road offering a beautiful view from the house. with airy interiors. The type of ownership is Freehold. The Builder Floor Apartment is newly constructed. Bank loans available from LIC Housing Finance, Kotak Mahindra Bank, Indiabulls. Flooring of type Marble covers maximum part of the house. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Sonia",1,2550000,Ready_to_move,New_Property,house
381,1000,3,3,Furnished,"Laxmi Nagar carpet area 1000 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Furnished bathroom 3 balcony 1 It's a 1st floor Builder Floor Apartment in a building of total 4 floors. The age of construction for this Builder Floor Apartment is between 10 to 15 years. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Vipul Jain",1,12500000,Ready_to_move,Resale,house
382,715,2,2,Unfurnished,Laxmi Nagar,1,5600000,Ready_to_move,Resale,flat
383,600,2,2,Unfurnished,Laxmi Nagar,1,7000000,Ready_to_move,Resale,house
384,540,2,1,Unfurnished,Laxmi Nagar,1,3500000,Ready_to_move,Resale,house
385,312,4,4,Furnished,"Bank Enclave, Laxmi Nagar",1,35000000,Ready_to_move,Resale,flat
386,810,3,2,Semi-Furnished,Laxmi Nagar,1,9000000,Ready_to_move,Resale,house
387,270,1,1,Semi-Furnished,"Guru Angad Nagar West, Laxmi Nagar",1,2300000,Ready_to_move,Resale,house
388,900,3,2,Semi-Furnished,Laxmi Nagar,1,6000000,Ready_to_move,Resale,house
389,1000,3,2,Unfurnished,Laxmi Nagar,1,6000000,Ready_to_move,Resale,flat
390,540,2,2,Semi-Furnished,Uttam Nagar,1,2650000,Ready_to_move,New_Property,house
391,950,3,2,Furnished,"Uttam Nagar Floors, Uttam Nagar",1,4370000,Ready_to_move,New_Property,flat
392,1000,3,2,Unfurnished,"Virat Residency, Dwarka Mor",1,4620000,Ready_to_move,New_Property,flat
393,540,2,2,Semi-Furnished,"Adarsh Homes, Dwarka Mor",1,3000000,Ready_to_move,New_Property,flat
394,540,2,2,Semi-Furnished,"Kushwaha Homes, Uttam Nagar",1,3300000,Ready_to_move,New_Property,flat
395,1000,3,2,Semi-Furnished,"Partap Homes, Bhagwati Vihar, Uttam Nagar",1,5510000,Almost_ready,New_Property,house
396,500,2,2,Semi-Furnished,Dwarka Mor,1,3200000,Ready_to_move,New_Property,house
397,540,2,2,Semi-Furnished,Uttam Nagar West,1,2600000,Ready_to_move,New_Property,house
398,780,3,2,Semi-Furnished,Uttam Nagar,1,4000000,Ready_to_move,New_Property,house
399,450,2,1,Semi-Furnished,Uttam Nagar West,1,1850000,Ready_to_move,New_Property,house
400,360,1,1,Semi-Furnished,Uttam Nagar,1,1700000,Ready_to_move,New_Property,house
401,900,3,2,Semi-Furnished,"SB Residency, Dwarka Mor",1,2800000,Ready_to_move,New_Property,house
402,495,2,2,Semi-Furnished,Uttam Nagar West,1,2150000,Ready_to_move,New_Property,house
403,1200,4,3,Semi-Furnished,"SB Residency, Dwarka Mor",1,6800000,Ready_to_move,New_Property,house
404,1000,3,2,Semi-Furnished,Uttam Nagar,1,6200000,Ready_to_move,New_Property,house
405,620,2,2,Semi-Furnished,Uttam Nagar,1,3100000,Ready_to_move,New_Property,house
406,680,3,2,Semi-Furnished,Dwarka Mor,1,3400000,Ready_to_move,New_Property,house
407,805,2,2,Unfurnished,"Kiran Garden, Uttam Nagar",1,4000000,Ready_to_move,Resale,house
408,729,2,2,Semi-Furnished,"Mohan Garden, Razapur Khurd",1,4800000,Ready_to_move,Resale,house
409,540,2,2,Semi-Furnished,Uttam Nagar,1,2500000,Ready_to_move,New_Property,house
410,360,1,1,Semi-Furnished,Uttam Nagar,1,2000000,Ready_to_move,New_Property,house
411,550,2,2,Semi-Furnished,Uttam Nagar West,1,1900000,Ready_to_move,New_Property,house
412,1001,3,2,Furnished,"Mitya Homes, Dwarka Mor",1,5800000,Ready_to_move,New_Property,house
413,450,2,2,Unfurnished,Dwarka Mor,1,2900000,Ready_to_move,Resale,house
414,550,2,1,Semi-Furnished,Uttam Nagar West,1,2000000,Ready_to_move,New_Property,house
415,550,2,2,Semi-Furnished,"Uttam Nagar carpet area 550 sqft status Ready to Move transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property Newly Constructed Property East Facing Property 2bhk fully furnished flats available for sale at uttam nagar, the flat is fully loaded, one singal wall texture in all bedrooms, modular kitchen, LED pannel in drawing room, wardrobes in bedroom read more Contact Agent View Phone No. Share Feedback Pranita Developers Pvt. Ltd. Certified Agent Trusted by Users Genuine Listings 100+ Buyers Served",1,2600000,Ready_to_move,New_Property,house
416,675,2,1,Unfurnished,Uttam Nagar,1,2900000,Ready_to_move,Resale,house
417,585,2,2,Unfurnished,Uttam Nagar,1,3200000,Ready_to_move,Resale,house
418,810,3,2,Semi-Furnished,"New Uttam Nagar, Uttam Nagar",1,5400000,Ready_to_move,Resale,house
419,765,3,2,Semi-Furnished,Dwarka Mor,1,3800000,Ready_to_move,Resale,house
420,4688,5,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,135000000,Almost_ready,New_Property,flat
421,3901,4,4,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,93000000,Almost_ready,New_Property,flat
422,70,2,3,Furnished,"Patel Nagar South, Patel Nagar",1,8200000,Ready_to_move,New_Property,house
423,800,3,2,Unfurnished,Patel Nagar West,1,8000000,Ready_to_move,Resale,house
424,900,3,2,Semi-Furnished,Patel Nagar West,1,9500000,Ready_to_move,Resale,house
425,1680,4,5,Semi-Furnished,Patel Nagar West,1,20000000,Ready_to_move,Resale,house
426,900,2,2,Furnished,Patel Nagar West,3,7400000,Ready_to_move,Resale,house
427,2000,3,3,Semi-Furnished,"Patel Nagar East, Patel Nagar",1,37500000,Ready_to_move,Resale,flat
428,2000,4,4,Semi-Furnished,Patel Nagar West,3,15000000,Ready_to_move,Resale,house
429,1900,3,3,Semi-Furnished,"The Leela Sky Villas, Patel Nagar",1,55300000,Almost_ready,New_Property,flat
430,1530,3,3,Semi-Furnished,"Patel Nagar East, Patel Nagar",2,26500000,Ready_to_move,Resale,house
431,100,3,2,Semi-Furnished,"Patel Nagar East, Patel Nagar",2,16000000,Ready_to_move,Resale,flat
432,900,3,2,Furnished,Patel Nagar West,2,10400000,Ready_to_move,Resale,house
433,270,1,1,Unfurnished,Patel Nagar West,2,1700000,Ready_to_move,Resale,house
434,950,2,2,Semi-Furnished,Patel Nagar West,2,8000000,Ready_to_move,Resale,house
435,1800,3,3,Semi-Furnished,"Patel Nagar East, Patel Nagar",2,27000000,Ready_to_move,Resale,house
436,1500,3,3,Semi-Furnished,Patel Nagar West,2,19500000,Ready_to_move,Resale,house
437,1800,3,3,Furnished,"Patel Nagar East, Patel Nagar",3,50000000,Ready_to_move,Resale,flat
438,1800,3,3,Unfurnished,Patel Nagar West,3,21100000,Ready_to_move,Resale,house
439,2306,3,3,Unfurnished,"The Leela Sky Villas, Patel Nagar",1,57000000,Almost_ready,New_Property,flat
440,850,2,3,Semi-Furnished,Patel Nagar West,1,5900000,Ready_to_move,Resale,house
441,140,3,2,Unfurnished,"Punjabi Basti, Patel Nagar",1,12000000,Ready_to_move,New_Property,house
442,900,3,2,Unfurnished,Patel Nagar West,1,12000000,Ready_to_move,Resale,house
443,1800,3,3,Unfurnished,Patel Nagar West,1,24000000,Ready_to_move,Resale,flat
444,200,1,1,Semi-Furnished,"Patel Nagar East, Patel Nagar",1,7000000,Ready_to_move,Resale,flat
445,1782,3,3,Semi-Furnished,"Patel Nagar East, Patel Nagar",1,15000000,Ready_to_move,Resale,flat
446,900,2,2,Furnished,"Baljit Nagar, Patel Nagar",1,1500000,Ready_to_move,Resale,house
447,405,2,1,Semi-Furnished,Patel Nagar West,1,3950000,Ready_to_move,Resale,flat
448,1500,3,3,Unfurnished,Patel Nagar West,1,12500000,Ready_to_move,Resale,house
449,66,3,1,Unfurnished,"Baljit Nagar, Patel Nagar",1,1600000,Ready_to_move,New_Property,flat
450,2000,4,4,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector B",2,36500000,Ready_to_move,Resale,flat
451,1200,3,2,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj carpet area 1200 sqft status Ready to Move floor 5 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road society DDA Flats Vasant Kunj car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold A southEAST facing 3 bhk resale flat is available in the promising locality of sectorE vasant kunj vasant kunj, delhi south. It is a ready to move in spacious flat and is located on the 5th floor. Every single detail of the flat is carefully designed. This property offers quality specifications such as lifts, park, water storage and securityfire alar. It is a gated society flat. It provides a spectacular view of the main road and parkgarden. The flat is priced at rs. 2 cr. It is a freehold property, with a super builtUp area of 1600 sq. Ft. The property price is negotiable. read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Link Properties Pvt. Ltd. 5000+ Buyers Served",1,20000000,Ready_to_move,Resale,flat
452,1100,2,2,Semi-Furnished,Vasant Kunj,1,15000000,Ready_to_move,Resale,flat
453,1400,3,2,Semi-Furnished,Vasant Kunj,2,25000000,Ready_to_move,New_Property,flat
454,1600,3,2,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj",2,18500000,Ready_to_move,Resale,flat
455,1600,4,3,Unfurnished,"DDA Flats Pocket 1, Vasant Kunj Sector B",2,23500000,Ready_to_move,Resale,flat
456,600,1,1,Semi-Furnished,Vasant Kunj,1,8000000,Ready_to_move,New_Property,flat
457,1600,3,2,Unfurnished,"Saraswati Narmada Ganga Yamuna flat, Vasant Kunj Sector D",1,23000000,Ready_to_move,Resale,flat
458,2000,3,3,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj",1,31000000,Ready_to_move,Resale,flat
459,650,1,2,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",1,7400000,Ready_to_move,Resale,flat
460,1100,2,2,Unfurnished,Vasant Kunj,1,15500000,Ready_to_move,Resale,flat
461,1075,2,2,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",2,12000000,Ready_to_move,New_Property,flat
462,1450,3,2,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector D",2,23500000,Ready_to_move,Resale,flat
463,1200,3,2,Semi-Furnished,Vasant Kunj Sector A,2,25000000,Ready_to_move,Resale,flat
464,600,1,2,Unfurnished,"E2 Vasant Kunj, Vasant Kunj",2,7000000,Ready_to_move,New_Property,flat
465,1000,2,2,Unfurnished,"DDA Flats Vasant Kunj, Vasant Kunj",1,17500000,Ready_to_move,Resale,flat
466,1600,3,2,Semi-Furnished,"Ganga flat Sector D Pocket 6, Vasant Kunj",1,25000000,Ready_to_move,Resale,flat
467,1750,4,4,Unfurnished,Vasant Kunj Sector C,1,29000000,Ready_to_move,New_Property,flat
468,1300,3,3,Semi-Furnished,"DDA Flats Sector E Pocket 1, Vasant Kunj",1,21900000,Ready_to_move,Resale,flat
469,550,1,2,Furnished,Vasant Kunj Sector D,1,7500000,Ready_to_move,Resale,flat
470,2200,4,3,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector C",2,23500000,Ready_to_move,Resale,flat
